gene_symbol	cytobandID
ENSG00000271597	p13.3
GFPT1	p13.3
NFU1	p13.3
AAK1	p13.3
RN7SL604P	p13.3
SNORA36C	p13.3
RPL36AP16	p13.3
B3GALNT1P1	p13.3
ANXA4	p13.3
ENSG00000289250	p13.3
ENSG00000231024	p13.3
SMANTIS	p13.3
GMCL1	p13.3
ENSG00000275381	p13.3
RPL23AP92	p13.3
SNRNP27	p13.3
MXD1	p13.3
ASPRV1	p13.3
PCBP1-AS1	p13.3
RN7SL470P	p13.3
PCBP1	p13.3
ENSG00000233060	p13.3
MRPL36P1	p13.3
LINC01816	p13.3
C2orf42	p13.3
TIA1	p13.3
MIR1285-2	p13.3
RPL39P15	p13.3
PCYOX1	p13.3
SNRPG	p13.3
FAM136A	p13.3
ENSG00000233849	p13.3
BRD7P6	p13.3
ENSG00000229229	p13.3
TGFA	p13.3
TGFA-IT1	p13.3
ADD2	p13.3
ENSG00000286979	p13.3
ENSG00000235035	p13.3
FIGLA	p13.3
HMGN2P21	p13.3
CLEC4F	p13.3
MOB4P1	p13.3
CD207	p13.3
LINC01143	p13.3
ENSG00000277764	p13.3
VAX2	p13.3
ATP6V1B1	p13.3
ENSG00000258881	p13.3
ATP6V1B1-AS1	p13.3
ELOCP21	p13.3
RN7SL160P	p13.3
TEX261	p13.3
ANKRD53	p13.3
ENSG00000228384	p13.3
ENSG00000236469	p13.3
OR7E91P	p13.3
OR7E46P	p13.3
OR7E62P	p13.3
NAGK	p13.3
ENSG00000272735	p13.3
MCEE	p13.3
ENSG00000288065	p13.3
MPHOSPH10	p13.3
ENSG00000233870	p13.3
PAIP2B	p13.3
ZNF638	p13.2
ENSG00000281195	p13.2
RNU6-105P	p13.2
ENSG00000289463	p13.2
ENSG00000289327	p13.2
DYSF	p13.2
RPS20P10	p13.2
CYP26B1	p13.2
ENSG00000289615	p13.2
EXOC6B	p13.2
RPS15AP13	p13.2
RNU2-39P	p13.2
ENSG00000212378	p13.2
SPR	p13.2
EMX1	p13.2
ENSG00000278060	p13.2
SFXN5	p13.2
RAB11FIP5	p13.2
ENSG00000272702	p13.2
NOTO	p13.2
SMYD5	p13.2
PRADC1	p13.2
CCT7	p13.2
FBXO41	p13.2
EGR4	p13.2
RNU6-111P	p13.2
ENSG00000287435	p13.1
ENSG00000285068	p13.1
RPSAP28	p13.1
ALMS1	p13.1
ALMS1-IT1	p13.1
ENSG00000284902	p13.1
NAT8	p13.1
ALMS1P1	p13.1
NAT8B	p13.1
TPRKB	p13.1
ENSG00000273245	p13.1
ENSG00000280037	p13.1
DUSP11	p13.1
C2orf78	p13.1
ENSG00000287250	p13.1
STAMBP	p13.1
ENSG00000286244	p13.1
ENSG00000271536	p13.1
ACTG2	p13.1
DGUOK	p13.1
DGUOK-AS1	p13.1
RNA5SP97	p13.1
TET3	p13.1
ENSG00000235499	p13.1
ENSG00000279181	p13.1
FNBP1P1	p13.1
ENSG00000217702	p13.1
BOLA3	p13.1
BOLA3-DT	p13.1
MOB1A	p13.1
MTHFD2	p13.1
ENSG00000279201	p13.1
ENSG00000279070	p13.1
ENSG00000264324	p13.1
SLC4A5	p13.1
KRT18P26	p13.1
RNU6-542P	p13.1
NECAP1P2	p13.1
TAF13P2	p13.1
DCTN1	p13.1
DCTN1-AS1	p13.1
ENSG00000159239	p13.1
ENSG00000234521	p13.1
C2orf81	p13.1
ENSG00000286623	p13.1
HMGA1P8	p13.1
WDR54	p13.1
RTKN	p13.1
INO80B	p13.1
INO80B-WBP1	p13.1
WBP1	p13.1
MOGS	p13.1
ENSG00000286883	p13.1
MRPL53	p13.1
CCDC142	p13.1
TTC31	p13.1
LBX2	p13.1
ENSG00000272183	p13.1
LBX2-AS1	p13.1
PCGF1	p13.1
TLX2	p13.1
DQX1	p13.1
AUP1	p13.1
HTRA2	p13.1
LOXL3	p13.1
DOK1	p13.1
M1AP	p13.1
TOR1BP1	p13.1
TVP23BP2	p13.1
SEMA4F	p13.1
ENSG00000287687	p13.1
RPS28P5	p13.1
ENSG00000286739	p13.1
HK2-DT	p12
HK2	p12
LINC01291	p12
ENSG00000236209	p12
LINC01293	p12
POLE4	p12
TACR1	p12
MIR5000	p12
ENSG00000270571	p12
GAPDHP57	p12
EVA1A	p12
ENSG00000237293	p12
ENSG00000238410	p12
EVA1A-AS	p12
ENSG00000230477	p12
MRPL19	p12
SUPT4H1P1	p12
GCFC2	p12
ENSG00000270696	p12
ENSG00000271452	p12
ENSG00000270462	p12
ENSG00000286045	p12
ENSG00000270996	p12
ENSG00000287474	p12
SUCLA2P2	p12
ENSG00000287172	p12
ENSG00000287749	p12
PNPP1	p12
USP21P2	p12
RN7SKP203	p12
RN7SKP164	p12
ENSG00000287026	p12
ENSG00000287130	p12
ENSG00000286202	p12
LRRTM4	p12
RNA5SP98	p12
ENSG00000287025	p12
LRRTM4-AS1	p12
ENSG00000286932	p12
ENSG00000227088	p12
ENSG00000230968	p12
ENSG00000293093	p12
RPL38P2	p12
LINC01851	p12
ENSG00000229494	p12
CYCSP6	p12
ENSG00000270470	p12
ENSG00000234877	p12
ENSG00000286260	p12
RNU6-827P	p12
RNU6-812P	p12
REG3G	p12
REG1B	p12
REG1A	p12
ENSG00000290771	p12
REG1CP	p12
REG3A	p12
ENSG00000224879	p12
CTNNA2	p12
ENSG00000286227	p12
CTNNA2-AS1	p12
ENSG00000277171	p12
GNA13P1	p12
RNU6-561P	p12
MIR4264	p12
MIR8080	p12
ENSG00000224731	p12
RBM7P1	p12
LRRTM1	p12
ENSG00000237031	p12
ENSG00000230975	p12
ANKRD11P1	p12
CHMP4AP1	p12
LINC01815	p12
RNA5SP99	p12
ENSG00000233444	p12
RN7SL201P	p12
ENSG00000231781	p12
LYARP1	p12
RNU6-685P	p12
ENSG00000237498	p12
RBX1P1	p12
MTND4P25	p12
MTND5P27	p12
MTND6P7	p12
MTCYBP7	p12
ENSG00000286211	p12
DHFRP3	p12
ENSG00000223977	p11.2
LINC01809	p11.2
RPL37P10	p11.2
RNU6-1312P	p11.2
CRLF3P3	p11.2
ST6GALNAC2P1	p11.2
ENSG00000293083	p11.2
FUNDC2P2	p11.2
ENSG00000228272	p11.2
SUCLG1	p11.2
ENSG00000289076	p11.2
DNAH6	p11.2
DUXAP1	p11.2
LDHAP7	p11.2
TRABD2A	p11.2
ENSG00000276362	p11.2
RPL12P18	p11.2
TMSB10	p11.2
RPS2P17	p11.2
ENSG00000287625	p11.2
ENSG00000290085	p11.2
KCMF1	p11.2
LINC01964	p11.2
ENSG00000235463	p11.2
LSM3P3	p11.2
TCF7L1	p11.2
TCF7L1-IT1	p11.2
RNU6-674P	p11.2
SNRPEP11	p11.2
ENSG00000246575	p11.2
TGOLN2	p11.2
ENSG00000290110	p11.2
PEBP1P2	p11.2
RETSAT	p11.2
ELMOD3	p11.2
ENSG00000271014	p11.2
RN7SL113P	p11.2
ENSG00000273196	p11.2
CAPG	p11.2
ENSG00000286011	p11.2
SH2D6	p11.2
RN7SL251P	p11.2
RPSAP22	p11.2
PARTICL	p11.2
MAT2A	p11.2
GGCX	p11.2
VAMP8	p11.2
RN7SL126P	p11.2
VAMP5	p11.2
ENSG00000288858	p11.2
RNF181	p11.2
TMEM150A	p11.2
USP39	p11.2
C2orf68	p11.2
SFTPB	p11.2
GNLY	p11.2
GPR160P1	p11.2
RNU1-38P	p11.2
ATOH8	p11.2
MIR6071	p11.2
ENSG00000229498	p11.2
RN7SKP83	p11.2
ST3GAL5	p11.2
ST3GAL5-AS1	p11.2
ENSG00000272564	p11.2
ENSG00000287628	p11.2
POLR1A	p11.2
PTCD3	p11.2
SNORD94	p11.2
IMMT	p11.2
MIR4779	p11.2
ENSG00000273080	p11.2
MRPL35	p11.2
REEP1	p11.2
ENSG00000251974	p11.2
KDM3A	p11.2
CHMP3	p11.2
RNF103-CHMP3	p11.2
RNU6-640P	p11.2
CHMP3-AS1	p11.2
RNF103	p11.2
RMND5A	p11.2
CD8A	p11.2
CD8B	p11.2
ENSG00000291013	p11.2
ANAPC1P1	p11.2
ENSG00000213605	p11.2
RGPD1	p11.2
WBP1P1	p11.2
NDUFB4P5	p11.2
PLGLB1	p11.2
ANAPC1P2	p11.2
ENSG00000266931	p11.2
ENSG00000287931	p11.2
ANAPC1P3	p11.2
ENSG00000204745	p11.2
MIR4771-1	p11.2
CENPNP1	p11.2
LINC01955	p11.2
DBF4P3	p11.2
ENSG00000287763	p11.2
IGKV3OR2-268	p11.2
ENSG00000224881	p11.2
LINC01943	p11.2
CYTOR	p11.2
NCAL1	p11.2
ENSG00000273445	p11.2
PAFAH1B1P1	p11.2
MIR4435-1	p11.2
RPS14P5	p11.2
ENSG00000289429	p11.2
ANAPC1P4	p11.2
PLGLB2	p11.2
RGPD2	p11.2
MTATP8P2	p11.2
NDUFB4P7	p11.2
WBP1P2	p11.2
ANAPC1P5	p11.2
ENSG00000288437	p11.2
RNU2-63P	p11.2
ENSG00000287670	p11.2
KRCC1	p11.2
SMYD1	p11.2
MIR4780	p11.2
FABP1	p11.2
ENSG00000288734	p11.2
THNSL2	p11.2
MRPL45P1	p11.2
RNU6-1168P	p11.2
RNU6-1007P	p11.2
RPL38P6	p11.2
FOXI3	p11.2
SPMIP9	p11.2
ENSG00000225420	p11.2
EIF2AK3	p11.2
EIF2AK3-DT	p11.2
RPIA	p11.2
ANKRD36BP2	p11.2
ENSG00000290802	p11.2
ENSG00000240040	p11.2
MALLP2	p11.2
MIR4436A	p11.2
IGKC	p11.2
IGKJ5	p11.2
IGKJ4	p11.2
IGKJ3	p11.2
IGKJ2	p11.2
IGKJ1	p11.2
ENSG00000290104	p11.2
IGKV4-1	p11.2
IGKV5-2	p11.2
IGKV7-3	p11.2
PGBD4P5	p11.2
IGKV2-4	p11.2
IGKV1-5	p11.2
IGKV1-6	p11.2
IGKV3-7	p11.2
IGKV1-8	p11.2
IGKV1-9	p11.2
IGKV2-10	p11.2
IGKV3-11	p11.2
IGKV1-12	p11.2
IGKV1-13	p11.2
IGKV2-14	p11.2
IGKV3-15	p11.2
IGKV1-16	p11.2
IGKV1-17	p11.2
IGKV2-18	p11.2
IGKV2-19	p11.2
IGKV3-20	p11.2
IGKV6-21	p11.2
IGKV1-22	p11.2
IGKV2-23	p11.2
IGKV2-24	p11.2
IGKV3-25	p11.2
IGKV2-26	p11.2
ENSG00000277852	p11.2
IGKV1-27	p11.2
IGKV2-28	p11.2
IGKV2-29	p11.2
IGKV2-30	p11.2
IGKV3-31	p11.2
IGKV1-32	p11.2
IGKV1-33	p11.2
IGKV3-34	p11.2
IGKV1-35	p11.2
IGKV2-36	p11.2
IGKV1-37	p11.2
IGKV2-38	p11.2
IGKV1-39	p11.2
IGKV2-40	p11.2
ENSG00000283427	p11.2
ENSG00000290846	p11.2
ENSG00000283196	p11.2
KMT2CP4	p11.2
ENSG00000283214	p11.2
ENSG00000283659	p11.2
IGKV2D-40	p11.2
IGKV1D-39	p11.2
IGKV2D-38	p11.2
IGKV1D-37	p11.2
IGKV2D-36	p11.2
IGKV1D-35	p11.2
IGKV3D-34	p11.2
IGKV1D-33	p11.2
IGKV1D-32	p11.2
IGKV3D-31	p11.2
IGKV2D-30	p11.2
IGKV2D-29	p11.2
IGKV2D-28	p11.2
IGKV1D-27	p11.2
IGKV2D-26	p11.2
IGKV3D-25	p11.2
IGKV2D-24	p11.2
IGKV2D-23	p11.2
IGKV1D-22	p11.2
IGKV6D-21	p11.2
IGKV3D-20	p11.2
IGKV2D-19	p11.2
IGKV2D-18	p11.2
IGKV6D-41	p11.2
IGKV1D-17	p11.2
IGKV1D-16	p11.2
IGKV3D-15	p11.2
IGKV2D-14	p11.2
IGKV1D-13	p11.2
IGKV1D-12	p11.2
IGKV3D-11	p11.2
IGKV2D-10	p11.2
IGKV1D-42	p11.2
IGKV1D-43	p11.2
IGKV1D-8	p11.2
IGKV3D-7	p11.2
ENSG00000275490	p11.2
IGKV1OR2-118	p11.2
ENSG00000265897	p11.2
ENSG00000281904	p11.2
ENSG00000230964	p11.2
ENSG00000261600	p11.2
ENSG00000278131	p11.2
LSP1P4	p11.2
RNA5SP100	p11.2
DRD5P1	p11.2
ENSG00000290565	p11.2
KMT2CP5	p11.2
NKAIN1P2	p11.2
IGSF3P2	p11.2
KMT5AP2	p11.2
ENSG00000286698	p11.2
GGT8P	p11.2
IGKV1OR2-1	p11.1
ABCD1P5	p11.1
ENSG00000237085	p11.1
PABPC1P6	p11.1
SLC9B1P2	p11.1
ENSG00000290575	p11.1
ACTR3BP2	p11.1
CHEK2P3	p11.1
ENSG00000235147	p11.1
IGKV1OR2-2	p11.1
ENSG00000291142	q11.1
BMS1P23	q11.1
ENSG00000290941	q11.1
ENSG00000261522	q11.1
AQP7B	q11.1
CNN2P11	q11.1
GXYLT1P7	q11.1
CNN2P8	q11.1
ENSG00000234837	q11.1
FAM95A	q11.1
CYP4F32P	q11.1
ENSG00000232502	q11.1
SNX18P14	q11.1
ANKRD20A8P	q11.1
ENSG00000291024	q11.1
RNU6-1320P	q11.1
SOWAHCP5	q11.1
ENSG00000291025	q11.1
TEKT4	q11.1
ENSG00000259848	q11.1
MTCO1P48	q11.1
MTCO3P45	q11.1
RPS24P6	q11.1
ENSG00000231331	q11.1
ENSG00000232594	q11.1
ENSG00000233105	q11.1
ENSG00000224585	q11.1
ENSG00000233447	q11.1
ENSG00000235186	q11.1
RN7SL575P	q11.1
ENSG00000233850	q11.1
MAL	q11.1
ENSG00000231062	q11.1
ENSG00000287362	q11.1
ENSG00000288960	q11.1
MRPS5	q11.1
ENSG00000289685	q11.1
ZNF514	q11.1
ZNF2	q11.1
SLC2AXP1	q11.1
ENSG00000289370	q11.1
ZNF892	q11.1
PROM2	q11.1
KCNIP3	q11.1
FABP7P2	q11.1
FAHD2A	q11.1
ENSG00000248821	q11.1
ENSG00000233275	q11.1
ENSG00000227120	q11.1
UBTFL5	q11.1
ENSG00000277747	q11.1
ENSG00000234903	q11.1
TRIM43B	q11.1
ENSG00000238162	q11.1
ENSG00000223917	q11.1
ENSG00000237308	q11.1
ENSG00000224719	q11.1
TRIM64FP	q11.1
LINC03052	q11.1
ANKRD33BP1	q11.1
ENSG00000291126	q11.1
ENSG00000236431	q11.1
ENSG00000273305	q11.1
ENSG00000233037	q11.1
OR7E102P	q11.1
TRIM51JP	q11.1
ENSG00000274028	q11.1
ENSG00000230083	q11.1
TRIM43	q11.1
ENSG00000236026	q11.1
ENSG00000271003	q11.1
ENSG00000270193	q11.1
UBTFL3	q11.1
ENSG00000275497	q11.1
ENSG00000235959	q11.1
ENSG00000236750	q11.1
ENSG00000235584	q11.1
ENSG00000290897	q11.1
GPAT2P1	q11.1
LINC00342	q11.1
ANKRD36C	q11.1
RN7SL210P	q11.2
ENSG00000291176	q11.2
FAHD2CP	q11.2
GPAT2	q11.2
ADRA2B	q11.2
ASTL	q11.2
DUSP2	q11.2
ENSG00000228873	q11.2
STARD7	q11.2
STARD7-AS1	q11.2
TMEM127	q11.2
CIAO1	q11.2
SNRNP200	q11.2
ENSG00000230747	q11.2
ITPRIPL1	q11.2
NCAPH	q11.2
NEURL3	q11.2
ENSG00000235480	q11.2
ARID5A	q11.2
KANSL3	q11.2
FER1L5	q11.2
LMAN2L	q11.2
CNNM4	q11.2
MIR3127	q11.2
CNNM3-DT	q11.2
ENSG00000289135	q11.2
CNNM3	q11.2
ANKRD23	q11.2
ANKRD39	q11.2
SEMA4C	q11.2
FAM178B	q11.2
ENSG00000286654	q11.2
RNA5SP101	q11.2
ENSG00000275094	q11.2
ENSG00000273634	q11.2
ENSG00000248134	q11.2
TRIM43CP	q11.2
ENSG00000230343	q11.2
ENSG00000236847	q11.2
IGKV2OR2-1	q11.2
IGKV2OR2-2	q11.2
IGKV1OR2-3	q11.2
GPAT2P2	q11.2
FAHD2B	q11.2
ENSG00000279791	q11.2
RN7SL313P	q11.2
ANKRD36	q11.2
ENSG00000277701	q11.2
ENSG00000237837	q11.2
IGKV1OR2-9	q11.2
IGKV2OR2-10	q11.2
IGKV2OR2-7D	q11.2
IGKV3OR2-5	q11.2
IGKV1OR2-6	q11.2
IGKV2OR2-7	q11.2
IGKV2OR2-8	q11.2
IGKV1OR2-11	q11.2
APPAT	q11.2
ENSG00000278766	q11.2
ANKRD36B	q11.2
ENSG00000235833	q11.2
ENSG00000286036	q11.2
UBTFL6	q11.2
COX5B	q11.2
ACTR1B	q11.2
C2orf92	q11.2
RNU4-8P	q11.2
ZAP70	q11.2
TMEM131	q11.2
HMGN1P36	q11.2
RNU7-96P	q11.2
VWA3B	q11.2
ATP5F1BP1	q11.2
ENSG00000222000	q11.2
CNGA3	q11.2
ENSG00000227987	q11.2
INPP4A	q11.2
COA5	q11.2
UNC50	q11.2
MGAT4A	q11.2
YWHAQP5	q11.2
LINC02611	q11.2
RNU4-84P	q11.2
CRACDL	q11.2
RNU7-46P	q11.2
TSGA10	q11.2
SMC3P1	q11.2
ENSG00000241962	q11.2
C2orf15	q11.2
LIPT1	q11.2
ENSG00000273155	q11.2
MITD1	q11.2
MRPL30	q11.2
LYG2	q11.2
LYG1	q11.2
TXNDC9	q11.2
EIF5B	q11.2
REV1	q11.2
ENSG00000273306	q11.2
AFF3	q11.2
ENSG00000230393	q11.2
LINC01104	q11.2
LONRF2	q11.2
CYCSP7	q11.2
ENSG00000270699	q11.2
CHST10	q11.2
RALBP1P2	q11.2
NMS	q11.2
ARPP19P2	q11.2
PDCL3	q11.2
HMGN2P22	q11.2
LINC01849	q11.2
ENSG00000287832	q11.2
NANOGNBP1	q11.2
LINC01868	q11.2
ENSG00000228488	q11.2
ENSG00000286737	q11.2
ENSG00000289077	q11.2
NPAS2	q11.2
ENSG00000232034	q11.2
NPAS2-AS1	q11.2
ENSG00000223947	q11.2
RPL31	q11.2
TBC1D8	q11.2
BBIP1P1	q11.2
TBC1D8-AS1	q11.2
CNOT11	q11.2
RNF149	q11.2
SNORD89	q11.2
MIR5696	q11.2
CREG2	q11.2
ENSG00000226058	q11.2
RFX8	q11.2
LINC01870	q11.2
RPS6P3	q11.2
PRCPP1	q11.2
ENSG00000286047	q11.2
ENSG00000286101	q11.2
MAP4K4	q11.2
ENSG00000288948	q11.2
ENSG00000289167	q11.2
LINC01127	q11.2
IL1R2	q11.2
ENSG00000287771	q11.2
IL1R1	q12.1
IL1R1-AS1	q12.1
IL1RL2	q12.1
FAM183DP	q12.1
IL1RL1	q12.1
IL18R1	q12.1
SDR42E1P5	q12.1
IL18RAP	q12.1
MIR4772	q12.1
ENSG00000236525	q12.1
ENSG00000234389	q12.1
SLC9A4	q12.1
SLC9A2	q12.1
MFSD9	q12.1
TMEM182	q12.1
LINC01796	q12.1
LINC01935	q12.1
ENSG00000227680	q12.1
ENSG00000229209	q12.1
ENSG00000227623	q12.1
ENSG00000286290	q12.1
CRLF3P1	q12.1
ENSG00000221849	q12.1
CAPZBP1	q12.1
ENSG00000232597	q12.1
ENSG00000236141	q12.1
LINC01965	q12.1
ENSG00000273515	q12.1
ENSG00000228968	q12.1
AHCYP3	q12.1
ENSG00000227157	q12.1
LINC01831	q12.1
ENSG00000287793	q12.1
LINC01102	q12.1
LINC01103	q12.1
ENSG00000231626	q12.1
ENSG00000236109	q12.1
ENSG00000288565	q12.1
ENSG00000230690	q12.1
RPL23AP27	q12.1
ENSG00000228528	q12.1
ENSG00000279904	q12.1
LINC01114	q12.1
PANTR1	q12.1
HMGB3P11	q12.1
ENSG00000269707	q12.1
POU3F3	q12.1
ENSG00000289498	q12.1
LINC01159	q12.1
ENSG00000287135	q12.1
MRPS9-AS2	q12.1
MRPS9	q12.1
MRPS9-AS1	q12.1
LINC01918	q12.1
GPR45	q12.1
ENSG00000272861	q12.1
ENSG00000235319	q12.2
C2orf49-DT	q12.2
C2orf49	q12.2
FHL2	q12.2
ENSG00000238273	q12.2
LINC02946	q12.2
ENSG00000287308	q12.2
NCK2	q12.2
ENSG00000290119	q12.2
ENSG00000235522	q12.2
ENSG00000234162	q12.2
ECRG4	q12.2
UXS1	q12.2
ENSG00000233339	q12.2
ENSG00000273595	q12.2
RPL22P10	q12.2
SRSF3P4	q12.2
RPS21P2	q12.2
RPL27AP4	q12.2
ILRUNP1	q12.2
ENSG00000229682	q12.2
ANAPC1P6	q12.2
ENSG00000291125	q12.2
PLGLA	q12.2
RGPD3	q12.2
ENSG00000237666	q12.2
CD8B2	q12.2
ENSG00000232001	q12.2
ENSG00000231505	q12.2
EEF1A1P12	q12.2
ST6GAL2	q12.3
ST6GAL2-IT1	q12.3
ENSG00000227294	q12.3
ENSG00000286218	q12.3
PPP1R2P5	q12.3
ENSG00000226905	q12.3
LINC01789	q12.3
ENSG00000225588	q12.3
LINC01885	q12.3
LINC01886	q12.3
ENSG00000286769	q12.3
GACAT1	q12.3
RGPD4-AS1	q12.3
RGPD4	q12.3
ENSG00000233494	q12.3
ENSG00000227270	q12.3
RPL22P8	q12.3
SRSF3P5	q12.3
SLC5A7	q12.3
LINC01593	q12.3
ACTP1	q12.3
LINC01594	q12.3
SETD6P1	q12.3
SULT1C3	q12.3
WASF1P1	q12.3
SULT1C2	q12.3
SULT1C2P2	q12.3
SULT1C5P	q12.3
GMCL1P2	q12.3
SULT1C4	q12.3
SMIM12P1	q12.3
GCC2	q12.3
GCC2-AS1	q12.3
LIMS1	q12.3
LIMS1-AS1	q12.3
ENSG00000233648	q12.3
RPL10P5	q13
RANBP2	q13
CCDC138	q13
RPL39P16	q13
EDAR	q13
SH3RF3-AS1	q13
SH3RF3	q13
MIR4265	q13
SNRPGP9	q13
MIR4266	q13
SEPTIN10	q13
RPL37P12	q13
ENSG00000230696	q13
SOWAHC	q13
ENSG00000230603	q13
BMS1P19	q13
SRSF3P6	q13
RPL22P11	q13
ENSG00000282033	q13
RGPD5	q13
LIMS3	q13
ENSG00000284337	q13
ENSG00000290731	q13
ENSG00000283684	q13
ENSG00000186148	q13
GPAA1P1	q13
ZBTB45P1	q13
LINC01123	q13
ENSG00000235721	q13
ENSG00000229730	q13
ENSG00000283283	q13
MIR4267	q13
MALL	q13
MIR4436B1	q13
NPHP1	q13
ACTR1AP1	q13
MTLN	q13
ENSG00000290732	q13
ENSG00000282304	q13
ENSG00000261760	q13
MALLP1	q13
MIR4436B2	q13
ENSG00000283167	q13
ENSG00000226991	q13
ENSG00000230650	q13
LINC01106	q13
ZBTB45P2	q13
ENSG00000293177	q13
ENSG00000273471	q13
GPAA1P2	q13
ENSG00000184115	q13
ENSG00000290733	q13
ENSG00000257207	q13
LIMS4	q13
ENSG00000227574	q13
ENSG00000231583	q13
RGPD6	q13
ENSG00000231536	q13
RPL22P12	q13
BUB1	q13
ENSG00000289202	q13
ENSG00000235881	q13
ACOXL	q13
RPL5P9	q13
MIR4435-2HG	q13
ACOXL-AS1	q13
BCL2L11	q13
ENSG00000293584	q13
ENSG00000230499	q13
ENSG00000227992	q13
ENSG00000271590	q13
ENSG00000229118	q13
ENSG00000270190	q13
RPS14P4	q13
MIR4435-2	q13
PAFAH1B1P2	q13
ENSG00000293111	q13
ENSG00000285016	q13
ENSG00000280878	q13
SOCAR	q13
DBF4P2	q13
ENSG00000225744	q13
ANAPC1	q13
RPL34P8	q13
ENSG00000227842	q13
CENPNP2	q13
MIR4771-2	q13
ENSG00000230958	q13
EEF1E1P1	q13
MERTK	q13
RN7SL297P	q13
RTRAFP1	q13
SLC30A6P1	q13
ENSG00000286904	q13
TMEM87B	q13
ENSG00000287141	q13
FBLN7	q13
ENSG00000278962	q13
ZC3H8	q14.1
ENSG00000286545	q14.1
ZC3H6	q14.1
NDUFB4P6	q14.1
ENSG00000236555	q14.1
RGPD8	q14.1
ENSG00000293401	q14.1
VINAC1P	q14.1
TTL	q14.1
POLR1B	q14.1
CHCHD5	q14.1
ENSG00000243389	q14.1
ENSG00000228251	q14.1
ENSG00000231747	q14.1
SLC20A1-DT	q14.1
SLC20A1	q14.1
NT5DC4	q14.1
CKAP2L	q14.1
IL1A	q14.1
ENSG00000287937	q14.1
IL1B	q14.1
ENSG00000280228	q14.1
XIAPP3	q14.1
IL37	q14.1
CDK8P2	q14.1
IL36G	q14.1
HMGN2P23	q14.1
POLR2DP1	q14.1
IL36A	q14.1
IL36B	q14.1
IL36RN	q14.1
IL1F10	q14.1
RNU6-1180P	q14.1
IL1RN	q14.1
PSD4	q14.1
ENSG00000234174	q14.1
PAX8-AS1	q14.1
PAX8	q14.1
LINC02966	q14.1
ENSG00000289035	q14.1
IGKV1OR2-108	q14.1
ENSG00000272563	q14.1
ZNG1B	q14.1
FOXD4L1	q14.1
LINC01961	q14.1
PGM5P4-AS1	q14.1
PGM5P4	q14.1
FAM138B	q14.1
ENSG00000287165	q14.1
MIR1302-3	q14.1
WASH2P	q14.1
ENSG00000279267	q14.1
ENSG00000293106	q14.1
RPL23AP7	q14.1
RABL2A	q14.1
SNRPA1P1	q14.1
ACRP1	q14.1
ENSG00000233479	q14.1
LINC02936	q14.1
RNU6-744P	q14.1
SLC35F5	q14.1
MIR4782	q14.1
ENSG00000244063	q14.1
ACTR3-AS1	q14.1
ENSG00000270019	q14.1
ACTR3	q14.1
ENSG00000279957	q14.1
LINC01191	q14.1
ENSG00000243179	q14.1
ENSG00000286513	q14.1
ENSG00000235242	q14.1
SEPHS1P7	q14.1
RNU2-41P	q14.1
DPP10	q14.1
DPP10-AS3	q14.1
DPP10-AS2	q14.1
ENSG00000286776	q14.1
DPP10-AS1	q14.1
RPSAP23	q14.1
ENSG00000287451	q14.1
ENSG00000271667	q14.1
ENSG00000224869	q14.1
MTCYBP39	q14.1
ENSG00000235871	q14.1
MTND1P28	q14.1
MTND2P21	q14.1
MTCO1P43	q14.1
RNU7-190P	q14.1
ENSG00000227291	q14.1
ENSG00000286370	q14.1
ENSG00000238207	q14.1
DDX18	q14.1
ENSG00000236255	q14.1
HTR5BP	q14.1
ENSG00000290590	q14.1
CCDC93	q14.1
ENSG00000224967	q14.1
ENSG00000235066	q14.1
ENSG00000272895	q14.1
ENSG00000279227	q14.1
RN7SL111P	q14.1
INSIG2	q14.2
THORLNC	q14.2
LINC01956	q14.2
EN1	q14.2
MARCO	q14.2
ENSG00000259094	q14.2
C1QL2	q14.2
RN7SL468P	q14.2
STEAP3	q14.2
STEAP3-AS1	q14.2
C2orf76	q14.2
DBI	q14.2
TMEM37	q14.2
SCTR	q14.2
SCTR-AS1	q14.2
CFAP221	q14.2
TMEM177	q14.2
RPL17P15	q14.2
PTPN4	q14.2
RPL27P7	q14.2
EPB41L5	q14.2
ENSG00000224789	q14.2
MTATP6P26	q14.2
MTCO3P43	q14.2
MTND3P10	q14.2
MTND4LP14	q14.2
MTND4P26	q14.2
MTND5P28	q14.2
TMEM185B	q14.2
RALB	q14.2
ENSG00000289091	q14.2
ENSG00000235840	q14.2
INHBB	q14.2
LINC01101	q14.2
ENSG00000237614	q14.2
ENSG00000232140	q14.2
ENSG00000229774	q14.2
GLI2	q14.2
ENSG00000271709	q14.2
ENSG00000234455	q14.2
ENSG00000236145	q14.2
TFCP2L1	q14.2
RPS17P7	q14.2
CLASP1	q14.2
CLASP1-AS1	q14.2
RNU4ATAC	q14.2
NIFK-AS1	q14.3
RPL12P15	q14.3
ENSG00000279721	q14.3
NPM1P32	q14.3
NIFK	q14.3
TSN	q14.3
ENSG00000270798	q14.3
LINC01823	q14.3
ENSG00000286481	q14.3
ENSG00000287871	q14.3
ENSG00000237856	q14.3
LINC01826	q14.3
ENSG00000287854	q14.3
ENSG00000226708	q14.3
ELOAP1	q14.3
PSMD14P1	q14.3
ENSG00000279874	q14.3
RN7SKP102	q14.3
CNTNAP5-DT	q14.3
CNTNAP5	q14.3
MTND5P22	q14.3
ENSG00000286384	q14.3
